imdb_id,title,release_date,original_language,genres,runtime,vote_average,overview,primaryName,primaryProfession
tt0082085,Blow Out,1981-07-24,en,"['Crime', 'Drama', 'Mystery', 'Thriller']",108,7.34,"Jack Terry is a master sound recordist who works on grade-B horror movies. Late one evening, he is recording sounds for use in his movies when he hears something unexpected through his sound equipment and records it. Curiosity gets the better of him when the media become involved, and he begins to unravel the pieces of a nefarious conspiracy. As he struggles to survive against his shadowy enemies and expose the truth, he does not know whom he can trust.",John Travolta,"actor,producer,music_department"
tt0082085,Blow Out,1981-07-24,en,"['Crime', 'Drama', 'Mystery', 'Thriller']",108,7.34,"Jack Terry is a master sound recordist who works on grade-B horror movies. Late one evening, he is recording sounds for use in his movies when he hears something unexpected through his sound equipment and records it. Curiosity gets the better of him when the media become involved, and he begins to unravel the pieces of a nefarious conspiracy. As he struggles to survive against his shadowy enemies and expose the truth, he does not know whom he can trust.",Nancy Allen,"actress,soundtrack,archive_footage"
tt0082432,Gallipoli,1981-08-13,en,"['War', 'Drama', 'Adventure', 'History']",112,7.086,"As World War I rages, brave and youthful Australians Archy and Frank—both agile runners—become friends and enlist in the Australian and New Zealand Army Corps together. They later find themselves part of the Dardanelles Campaign on the Gallipoli peninsula, a brutal eight-month conflict which pit the British and their allies against the Ottoman Empire and left over 500,000 men dead.",Mel Gibson,"actor,producer,director"
tt0082432,Gallipoli,1981-08-13,en,"['War', 'Drama', 'Adventure', 'History']",112,7.086,"As World War I rages, brave and youthful Australians Archy and Frank—both agile runners—become friends and enlist in the Australian and New Zealand Army Corps together. They later find themselves part of the Dardanelles Campaign on the Gallipoli peninsula, a brutal eight-month conflict which pit the British and their allies against the Ottoman Empire and left over 500,000 men dead.",Mark Lee,"actor,director,producer"
tt0085701,The Hunger,1983-04-29,en,"['Horror', 'Drama']",97,6.646,"Miriam promises her lovers the gift of eternal life, but John, her companion for centuries, suddenly discovers that he is getting old minute by minute, so he looks for Dr. Sarah Roberts, a researcher on the mechanisms of aging, and asks her for help.",Catherine Deneuve,"actress,producer,talent_agent"
tt0085701,The Hunger,1983-04-29,en,"['Horror', 'Drama']",97,6.646,"Miriam promises her lovers the gift of eternal life, but John, her companion for centuries, suddenly discovers that he is getting old minute by minute, so he looks for Dr. Sarah Roberts, a researcher on the mechanisms of aging, and asks her for help.",David Bowie,"music_artist,composer,actor"
tt0101605,The Commitments,1991-08-14,en,"['Comedy', 'Drama', 'Music']",118,7.274,"Jimmy Rabbitte, just a tick out of school, gets a brilliant idea: to put a soul band together in Barrytown, his slum home in north Dublin. First he needs musicians and singers: things slowly start to click when he finds three fine-voiced females virtually in his back yard, a lead singer (Deco) at a wedding, and, responding to his ad, an aging trumpet player, Joey ""The Lips"" Fagan.",Robert Arkins,"actor,composer,music_department"
tt0101605,The Commitments,1991-08-14,en,"['Comedy', 'Drama', 'Music']",118,7.274,"Jimmy Rabbitte, just a tick out of school, gets a brilliant idea: to put a soul band together in Barrytown, his slum home in north Dublin. First he needs musicians and singers: things slowly start to click when he finds three fine-voiced females virtually in his back yard, a lead singer (Deco) at a wedding, and, responding to his ad, an aging trumpet player, Joey ""The Lips"" Fagan.",Michael Aherne,actor
tt0099334,Cyrano de Bergerac,1990-03-28,fr,"['Drama', 'Comedy', 'History', 'Romance']",137,7.3,"Famed swordsman and poet Cyrano de Bergerac is in love with his cousin Roxane. He has never expressed his love for her as he his large nose undermines his self-confidence. Then he finds a way to express his love to her, indirectly.",Gérard Depardieu,"actor,producer,director"
tt0099334,Cyrano de Bergerac,1990-03-28,fr,"['Drama', 'Comedy', 'History', 'Romance']",137,7.3,"Famed swordsman and poet Cyrano de Bergerac is in love with his cousin Roxane. He has never expressed his love for her as he his large nose undermines his self-confidence. Then he finds a way to express his love to her, indirectly.",Anne Brochet,"actress,director,writer"
tt0078813,The Miser,1980-03-05,fr,['Comedy'],125,6.369,"Based on Molière's play. The children of Harpagon, Cléante and his sister Elise, are each in love but they still haven't spoken to their father yet. Harpagon is a miser who wants to choose the right man and the right woman for his children. When Cléante, at last, tries to speak to Harpagon, the old man informs the family that he wants to marry Marianne, the young girl loved by Cléante. Unaware of his son's sorrow, Harpagon doesn't understand why Cléante has become so angry with him.",Louis de Funès,"actor,writer,miscellaneous"
tt0078813,The Miser,1980-03-05,fr,['Comedy'],125,6.369,"Based on Molière's play. The children of Harpagon, Cléante and his sister Elise, are each in love but they still haven't spoken to their father yet. Harpagon is a miser who wants to choose the right man and the right woman for his children. When Cléante, at last, tries to speak to Harpagon, the old man informs the family that he wants to marry Marianne, the young girl loved by Cléante. Unaware of his son's sorrow, Harpagon doesn't understand why Cléante has become so angry with him.",Franck Cabot-David,"actor,producer"
tt0080489,La Cage aux Folles II,1980-12-10,fr,['Comedy'],101,6.0,"In a move to make his partner, Renato, jealous, the flamboyant Albin waits in a local cafe - dressed as a woman - hoping to be picked up. But Albin gets more than he bargains for when the fly he catches in his web is actually a spy, who uses him as an unwitting courier of secret microfilm. Now on the run from ruthless agents, Albin and Renato flee to Italy where they attempt to hide out on a farm, with Albin posing as Renato's wife. Can Albin escape the deadly pursuit of these relentless spies or does he have to sustain this charade - as a woman - forever?",Michel Serrault,"actor,writer,producer"
tt0080489,La Cage aux Folles II,1980-12-10,fr,['Comedy'],101,6.0,"In a move to make his partner, Renato, jealous, the flamboyant Albin waits in a local cafe - dressed as a woman - hoping to be picked up. But Albin gets more than he bargains for when the fly he catches in his web is actually a spy, who uses him as an unwitting courier of secret microfilm. Now on the run from ruthless agents, Albin and Renato flee to Italy where they attempt to hide out on a farm, with Albin posing as Renato's wife. Can Albin escape the deadly pursuit of these relentless spies or does he have to sustain this charade - as a woman - forever?",Michel Serrault,"actor,writer,producer"
tt0073312,Love and Death,1975-06-10,en,"['Comedy', 'History', 'War']",85,7.582,"In czarist Russia, a neurotic soldier and his distant cousin formulate a plot to assassinate Napoleon.",Woody Allen,"writer,director,actor"
tt0073312,Love and Death,1975-06-10,en,"['Comedy', 'History', 'War']",85,7.582,"In czarist Russia, a neurotic soldier and his distant cousin formulate a plot to assassinate Napoleon.",Diane Keaton,"actress,producer,director"
tt0108500,The Visitors,1993-01-27,fr,"['Fantasy', 'Comedy']",107,7.116,"This outrageous time-travel comedy follows the misadventures of a wacky medieval knight (Jean Reno) and his faithful servant when they are accidentally transported to contemporary times by a senile sorcerer. Mayhem rules as these 12th-century visitors try adapting to the wildly confusing modern world. To avoid being stuck here for good, however, they soon begin an all-out cosmic assault on their former castle -- now a luxury hotel -- in their quest to return to the past.",Christian Clavier,"actor,writer,producer"
tt0108500,The Visitors,1993-01-27,fr,"['Fantasy', 'Comedy']",107,7.116,"This outrageous time-travel comedy follows the misadventures of a wacky medieval knight (Jean Reno) and his faithful servant when they are accidentally transported to contemporary times by a senile sorcerer. Mayhem rules as these 12th-century visitors try adapting to the wildly confusing modern world. To avoid being stuck here for good, however, they soon begin an all-out cosmic assault on their former castle -- now a luxury hotel -- in their quest to return to the past.",Christian Clavier,"actor,writer,producer"
tt0092675,Bloodsport,1988-02-26,en,"['Action', 'Drama']",92,7.014,"U.S. soldier Frank Dux has come to Hong Kong to be accepted into the Kumite, a highly secret and extremely violent martial arts competition. While trying to gain access into the underground world of clandestine fighters, he also has to avoid military officers who consider him to be AWOL. After enduring a difficult training and beginning a romance with journalist Janice Kent, Frank is given the opportunity to fight. But can he survive?",Jean-Claude Van Damme,"actor,producer,writer"
tt0092675,Bloodsport,1988-02-26,en,"['Action', 'Drama']",92,7.014,"U.S. soldier Frank Dux has come to Hong Kong to be accepted into the Kumite, a highly secret and extremely violent martial arts competition. While trying to gain access into the underground world of clandestine fighters, he also has to avoid military officers who consider him to be AWOL. After enduring a difficult training and beginning a romance with journalist Janice Kent, Frank is given the opportunity to fight. But can he survive?",Donald Gibb,"actor,archive_footage"
tt0089424,Kiss of the Spider Woman,1985-07-26,en,['Drama'],120,7.158,"The story of two radically different men thrown together in a Latin American prison cell. One is Valentin, a journalist being tortured for his political beliefs. The other is Molina, a gay window-dresser who fills their lonely nights by spinning romantic fantasies drawn from memories of old movies.",William Hurt,"actor,producer,archive_footage"
tt0089424,Kiss of the Spider Woman,1985-07-26,en,['Drama'],120,7.158,"The story of two radically different men thrown together in a Latin American prison cell. One is Valentin, a journalist being tortured for his political beliefs. The other is Molina, a gay window-dresser who fills their lonely nights by spinning romantic fantasies drawn from memories of old movies.",Raul Julia,"actor,soundtrack,archive_footage"
