imdb_id,production_countries,genres,budget,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,production_companies_name,actor,director,poster_url
tt0114558,['US'],"['Crime', 'Drama', 'Science Fiction', 'Thriller']",42000000,en,Strange Days,"In the last days of 1999, ex-cop turned street hustler Lenny Nero receives a disc which contains the memories of the murder of a prostitute. With the help of bodyguard Mace, he starts to investigate and is pulled deeper and deeper in a whirl of murder, blackmail and intrigue. Can the pair live to see the new millennium?",11.782,/dwstlGA74LujvsLpGGaxtBvgx67.jpg,1995-10-13,7959291,145,['en'],Released,Strange Days,7.008,1122,"['Lightstorm Entertainment', '20th Century Fox', 'Universal Pictures']","Ralph Fiennes, Angela Bassett",Kathryn Bigelow,https://image.tmdb.org/t/p/original/dwstlGA74LujvsLpGGaxtBvgx67.jpg
tt0094812,['US'],"['Comedy', 'Romance']",7000000,en,Bull Durham,"Veteran catcher Crash Davis is brought to the minor league Durham Bulls to help their up and coming pitching prospect, ""Nuke"" Laloosh. Their relationship gets off to a rocky start and is further complicated when baseball groupie Annie Savoy sets her sights on the two men.",12.223,/q3T9bO6p74NcTxWOhdUA6fASQ5T.jpg,1988-06-15,50888000,108,['en'],Released,Bull Durham,6.654,487,['The Mount Company'],"Kevin Costner, Susan Sarandon",Ron Shelton,https://image.tmdb.org/t/p/original/q3T9bO6p74NcTxWOhdUA6fASQ5T.jpg
tt0101410,"['GB', 'US']","['Comedy', 'Drama', 'Thriller', 'Mystery']",9000000,en,Barton Fink,A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.,13.557,/s8Jd8T2UktNkECPfaleruDt3zUf.jpg,1991-08-01,6153939,117,['en'],Released,Barton Fink,7.467,1444,"['Working Title Films', 'Circle Films', '20th Century Fox']","John Turturro, John Goodman",Joel Coen,https://image.tmdb.org/t/p/original/s8Jd8T2UktNkECPfaleruDt3zUf.jpg
tt0105265,['US'],"['Drama', 'Family']",12000000,en,A River Runs Through It,"A River Runs Through It is a cinematographically stunning true story of Norman Maclean. The story follows Norman and his brother Paul through the experiences of life and growing up, and how their love of fly fishing keeps them together despite varying life circumstances in the untamed west of Montana in the 1920s.",24.541,/rL4odYIaO0xcksUQ9qzRFfU6lH2.jpg,1992-10-09,43440294,123,['en'],Released,A River Runs Through It,7.031,896,['Columbia Pictures'],"Craig Sheffer, Brad Pitt",Robert Redford,https://image.tmdb.org/t/p/original/rL4odYIaO0xcksUQ9qzRFfU6lH2.jpg
tt0089015,['US'],"['Drama', 'Romance']",350000,en,Desert Hearts,The story of straight-edge literature professor Vivian who travels to Reno to get away from a relationship breakup when she falls in love with an attractive and unconventional girl named Cay.,9.215,/g1m7TY897sHiK7oMBd2xDyxMUXy.jpg,1985-10-01,2400000,91,['en'],Released,Desert Hearts,7.235,115,"['Desert Hearts Productions', 'Samuel Goldwyn Company']","Helen Shaver, Patricia Charbonneau",Donna Deitch,https://image.tmdb.org/t/p/original/g1m7TY897sHiK7oMBd2xDyxMUXy.jpg
tt0087843,"['US', 'IT']","['Drama', 'Crime']",30000000,en,Once Upon a Time in America,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",29.434,/i0enkzsL5dPeneWnjl1fCWm6L7k.jpg,1984-05-23,5472914,229,"['en', 'he', 'yi', 'it', 'fr']",Released,Once Upon a Time in America,8.445,4646,"['The Ladd Company', 'Embassy International Pictures', 'Rafran Cinematografica', 'Warner Bros. Pictures', 'PSO']","Robert De Niro, James Woods",Sergio Leone,https://image.tmdb.org/t/p/original/i0enkzsL5dPeneWnjl1fCWm6L7k.jpg
tt0102536,"['DE', 'FR', 'JP', 'GB', 'US']","['Comedy', 'Drama']",3500000,en,Night on Earth,An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.,10.648,/ktejUHCo6c8DekpOtR3uSb6oDXr.jpg,1991-12-12,2015810,128,"['en', 'it', 'de', 'fi', 'fr']",Released,Night on Earth,7.539,727,"['Channel Four Films', 'JVC', 'Le Studio Canal+', 'Locus Solus Entertainment', 'Pyramide Productions', 'Victor Musical Industries, Inc.', 'Pandora Film', 'Fine Line Features']","Winona Ryder, Gena Rowlands",Jim Jarmusch,https://image.tmdb.org/t/p/original/ktejUHCo6c8DekpOtR3uSb6oDXr.jpg
tt0093822,['US'],"['Comedy', 'Crime']",6000000,en,Raising Arizona,"When a childless couple of an ex-con and an ex-cop decide to help themselves to one of another family's quintuplets, their lives become more complicated than they anticipated.",12.18,/m5Zp4K4hKdPhsBl3E0p8I7QomlT.jpg,1987-03-01,29180280,94,['en'],Released,Raising Arizona,7.029,1781,"['Circle Films', '20th Century Fox']","Nicolas Cage, Holly Hunter",Joel Coen,https://image.tmdb.org/t/p/original/m5Zp4K4hKdPhsBl3E0p8I7QomlT.jpg
tt0100150,['US'],"['Drama', 'Thriller', 'Crime']",14000000,en,Miller's Crossing,"Set in 1929, a political boss and his advisor have a parting of the ways when they both fall for the same woman.",15.051,/i83gYdglRCjCRLSsmCk5nRWRmDM.jpg,1990-09-21,5080409,115,"['en', 'ga', 'it', 'yi']",Released,Miller's Crossing,7.479,1412,"['Circle Films', '20th Century Fox']","Gabriel Byrne, Albert Finney",Joel Coen,https://image.tmdb.org/t/p/original/i83gYdglRCjCRLSsmCk5nRWRmDM.jpg
tt0095953,['US'],['Drama'],25000000,en,Rain Man,"When car dealer Charlie Babbitt learns that his estranged father has died, he returns home to Cincinnati, where he discovers that he has a savant older brother named Raymond and that his father's $3 million fortune is being left to the mental institution in which Raymond lives. Motivated by his father's money, Charlie checks Raymond out of the facility in order to return with him to Los Angeles. The brothers' cross-country trip ends up changing both their lives.",20.437,/iTNHwO896WKkaoPtpMMS74d8VNi.jpg,1988-12-11,354825435,134,"['it', 'en']",Released,Rain Man,7.763,5605,"['United Artists', 'Star Partners II Ltd.']","Dustin Hoffman, Tom Cruise",Barry Levinson,https://image.tmdb.org/t/p/original/iTNHwO896WKkaoPtpMMS74d8VNi.jpg
tt0113117,"['GB', 'US']","['Comedy', 'Romance']",0,en,French Kiss,"After her fiancee admits to infidelity while on a business trip in France, a woman attempts to get her lover back and marry him by traveling to Paris despite her crippling fear of flying.  On the way she unwittingly smuggles something of value that has a charming crook chasing her across France as she chases after her future husband.",9.441,/q5hXdMfxSwhuOmWmkTJmm5qVijc.jpg,1995-05-05,101982854,111,"['fr', 'en']",Released,French Kiss,6.431,631,"['PolyGram Filmed Entertainment', 'Working Title Films', 'Prufrock Pictures']","Meg Ryan, Kevin Kline",Lawrence Kasdan,https://image.tmdb.org/t/p/original/q5hXdMfxSwhuOmWmkTJmm5qVijc.jpg
tt0114660,['US'],"['Drama', 'Crime']",8000000,en,Things to Do in Denver When You're Dead,Five different criminals face imminent death after botching a job quite badly.,9.604,/oPp6Gbrasox66WyMvPS0k8OakQf.jpg,1995-12-01,529766,116,"['en', 'fr']",Released,Things to Do in Denver When You're Dead,6.509,322,['Miramax'],"Andy Garcia, Christopher Walken",Gary Fleder,https://image.tmdb.org/t/p/original/oPp6Gbrasox66WyMvPS0k8OakQf.jpg
tt0097239,['US'],['Drama'],7500000,en,Driving Miss Daisy,"The story of an old Jewish widow named Daisy Werthan and her relationship with her black chauffeur, Hoke. From an initial mere work relationship grew in 25 years a strong friendship between the two very different characters in a time when those types of relationships where shunned.",11.365,/iaCzvcY42HihFxQBTZCTKMpsI0P.jpg,1989-12-13,145793296,99,"['en', 'he']",Released,Driving Miss Daisy,7.228,1360,"['The Zanuck Company', 'Majestic Films International', 'Warner Bros. Pictures']","Morgan Freeman, Jessica Tandy",Bruce Beresford,https://image.tmdb.org/t/p/original/iaCzvcY42HihFxQBTZCTKMpsI0P.jpg
tt0113247,['FR'],['Drama'],2600000,fr,La Haine,"After a chaotic night of rioting in a marginal suburb of Paris, three young friends, Vinz, Hubert and Saïd, wander around unoccupied waiting for news about the state of health of a mutual friend who has been seriously injured when confronting the police.",16.427,/8rgPyWjYZhsphSSxbXguMnhN7H0.jpg,1995-05-31,15300000,98,['fr'],Released,La Haine,8.1,3421,"['Kasso Productions', 'La Sept Cinéma', 'Les Productions Lazennec', 'Canal+', 'StudioCanal']","Vincent Cassel, Hubert Koundé",Mathieu Kassovitz,https://image.tmdb.org/t/p/original/8rgPyWjYZhsphSSxbXguMnhN7H0.jpg
tt0108052,['US'],"['Drama', 'History', 'War']",22000000,en,Schindler's List,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,57.91,/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,1993-12-15,321365567,195,"['de', 'pl', 'he', 'en']",Released,Schindler's List,8.57,14033,['Amblin Entertainment'],"Liam Neeson, Ralph Fiennes",Steven Spielberg,https://image.tmdb.org/t/p/original/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg
tt0113627,"['FR', 'GB', 'US']","['Drama', 'Romance']",3600000,en,Leaving Las Vegas,"Ben Sanderson, an alcoholic Hollywood screenwriter who lost everything because of his drinking, arrives in Las Vegas to drink himself to death. There, he meets and forms an uneasy friendship and non-interference pact with prostitute Sera.",19.195,/nqc2LaUWB4ePf6IqpJ6D8apBDvn.jpg,1995-10-27,49800000,111,"['en', 'it', 'ru']",Released,Leaving Las Vegas,7.258,1208,"['Initial Productions', 'United Artists', 'Lumière Pictures', 'Metro-Goldwyn-Mayer']","Nicolas Cage, Elisabeth Shue",Mike Figgis,https://image.tmdb.org/t/p/original/nqc2LaUWB4ePf6IqpJ6D8apBDvn.jpg
tt0102494,['US'],['Drama'],2500000,en,My Own Private Idaho,"In this loose adaptation of Shakespeare's ""Henry IV,"" Mike Waters is a gay hustler afflicted with narcolepsy. Scott Favor is the rebellious son of a mayor. Together, the two travel from Portland, Oregon to Idaho and finally to the coast of Italy in a quest to find Mike's estranged mother. Along the way they turn tricks for money and drugs, eventually attracting the attention of a wealthy benefactor and sexual deviant.",18.911,/hiFGxsq7Mzss536Rc1cahaNWCJe.jpg,1991-02-01,6401336,104,"['de', 'en', 'it']",Released,My Own Private Idaho,7.066,977,['Fine Line Features'],"River Phoenix, Keanu Reeves",Gus Van Sant,https://image.tmdb.org/t/p/original/hiFGxsq7Mzss536Rc1cahaNWCJe.jpg
tt0088184,"['DE', 'US']","['Comedy', 'Drama']",0,en,Stranger Than Paradise,"A Hungarian immigrant, his friend, and his cousin go on an unpredictable adventure across America.",5.748,/Q9wdlNjBOti4JhAjAQXphzShw3.jpg,1984-10-01,0,89,"['en', 'hu']",Released,Stranger Than Paradise,7.179,441,['Cinesthesia Productions'],"John Lurie, Eszter Balint",Jim Jarmusch,https://image.tmdb.org/t/p/original/Q9wdlNjBOti4JhAjAQXphzShw3.jpg
tt0097240,['US'],"['Drama', 'Crime']",2500000,en,Drugstore Cowboy,"Portland, Oregon, 1971. Bob Hughes is the charismatic leader of a peculiar quartet, formed by his wife, Dianne, and another couple, Rick and Nadine, who skillfully steal from drugstores and hospital medicine cabinets in order to appease their insatiable need for drugs. But neither fun nor luck last forever.",9.961,/2bQXK39axyedUL6DE1pzdMYgAw1.jpg,1989-10-20,4729352,98,['en'],Released,Drugstore Cowboy,7.141,444,['Avenue Pictures'],"Matt Dillon, Kelly Lynch",Gus Van Sant,https://image.tmdb.org/t/p/original/2bQXK39axyedUL6DE1pzdMYgAw1.jpg
tt0097626,['US'],"['Crime', 'Drama']",20000000,en,Johnny Handsome,"A career criminal who has been deformed since birth is given a new face by a kindly doctor and paroled from prison. It appears that he has gone straight, but he is really planning his revenge on the man who killed his mentor and sent him to prison.",10.763,/hdEIkpL17rvfZH0l34FJ8H9LAa.jpg,1989-09-12,7237794,94,['en'],Released,Johnny Handsome,6.313,219,"['Guber/Peters Company', 'Roven Productions', 'Carolco Pictures']","Mickey Rourke, Mickey Rourke",Walter Hill,https://image.tmdb.org/t/p/original/hdEIkpL17rvfZH0l34FJ8H9LAa.jpg
tt0110265,"['FR', 'US']","['Action', 'Crime', 'Drama', 'Thriller']",1500000,en,Killing Zoe,"Zed is an American vault-cracker who travels to Paris to meet up with his old friend Eric. Eric and his gang have planned to raid the only bank in the city which is open on Bastille day. After offering his services, Zed soon finds himself trapped in a situation beyond his control when heroin abuse, poor planning and a call-girl named Zoe all conspire to turn the robbery into a very bloody siege.",8.549,/A1cZkolZes5KpK09j2betl8Fhiu.jpg,1993-10-01,418961,96,"['en', 'fr']",Released,Killing Zoe,6.244,291,['Live Entertainment'],"Eric Stoltz, Julie Delpy",Roger Avary,https://image.tmdb.org/t/p/original/A1cZkolZes5KpK09j2betl8Fhiu.jpg
tt0073486,['US'],['Drama'],3000000,en,One Flew Over the Cuckoo's Nest,"A petty criminal fakes insanity to serve his sentence in a mental ward rather than prison. He soon finds himself as a leader to the other patients—and an enemy to the cruel, domineering nurse who runs the ward.",35.316,/3jcbDmRFiQ83drXNOvRDeKHxS0C.jpg,1975-11-19,108981275,133,['en'],Released,One Flew Over the Cuckoo's Nest,8.422,9348,['Fantasy Films'],"Jack Nicholson, Louise Fletcher",Milos Forman,https://image.tmdb.org/t/p/original/3jcbDmRFiQ83drXNOvRDeKHxS0C.jpg
tt0109707,['US'],"['Comedy', 'Drama', 'History']",18000000,en,Ed Wood,"The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful.",11.266,/ilNYwPc8v5jyGl2F7srrEJLUboK.jpg,1994-09-27,5887457,127,['en'],Released,Ed Wood,7.5,2036,['Touchstone Pictures'],"Johnny Depp, Martin Landau",Tim Burton,https://image.tmdb.org/t/p/original/ilNYwPc8v5jyGl2F7srrEJLUboK.jpg
tt0112641,"['FR', 'US']","['Crime', 'Drama', 'History']",50000000,en,Casino,"In early-1970s Las Vegas, Sam ""Ace"" Rothstein gets tapped by his bosses to head the Tangiers Casino. At first, he's a great success in the job, but over the years, problems with his loose-cannon enforcer Nicky Santoro, his ex-hustler wife Ginger, her con-artist ex Lester Diamond and a handful of corrupt politicians put Sam in ever-increasing danger.",25.058,/6zEZY1htzRos2w0W3T7o7W1WJhp.jpg,1995-11-22,116112375,179,['en'],Released,Casino,8.017,5021,"['Universal Pictures', 'Syalis DA', 'De Fina-Cappa', 'Légende Films']","Robert De Niro, Sharon Stone",Martin Scorsese,https://image.tmdb.org/t/p/original/6zEZY1htzRos2w0W3T7o7W1WJhp.jpg
tt0080455,['US'],"['Music', 'Comedy', 'Action', 'Crime']",27000000,en,The Blues Brothers,"Jake Blues, just released from prison, puts his old band back togther to save the Catholic home where he and his brother Elwood were raised.",13.754,/3DiSrcYELCLkwnjl9EZp2pkKGep.jpg,1980-06-16,115229890,133,['en'],Released,The Blues Brothers,7.744,3697,['Universal Pictures'],"John Belushi, Dan Aykroyd",John Landis,https://image.tmdb.org/t/p/original/3DiSrcYELCLkwnjl9EZp2pkKGep.jpg
tt0089457,['US'],"['Adventure', 'Comedy', 'Fantasy']",20000000,en,Ladyhawke,"Captain Etienne Navarre is a man on whose shoulders lies a cruel curse. Punished for loving each other, Navarre must become a wolf by night whilst his lover, Lady Isabeau, takes the form of a hawk by day. Together, with the thief Philippe Gaston, they must try to overthrow the corrupt Bishop and in doing so break the spell.",14.109,/vJA2Fhw2uBMiVFdBde2kH7kZ2gw.jpg,1985-03-27,18432000,121,['en'],Released,Ladyhawke,7.032,1000,"['Warner Bros. Pictures', '20th Century Fox']","Matthew Broderick, Rutger Hauer",Richard Donner,https://image.tmdb.org/t/p/original/vJA2Fhw2uBMiVFdBde2kH7kZ2gw.jpg
tt0085549,['US'],"['Drama', 'Romance']",7000000,en,Flashdance,"Alex Owens, a teen juggling between two odd jobs, aspires to become a successful ballet dancer. Nick, who is her boss and lover, supports and encourages her to fulfil her dream.",21.722,/ziiy6ORt8BlxWFXskBChBMInvDA.jpg,1983-04-14,201500000,95,['en'],Released,Flashdance,6.517,1265,"['Paramount', 'PolyGram Filmed Entertainment', 'Don Simpson/Jerry Bruckheimer Films']","Jennifer Beals, Michael Nouri",Adrian Lyne,https://image.tmdb.org/t/p/original/ziiy6ORt8BlxWFXskBChBMInvDA.jpg
tt0112384,['US'],"['History', 'Drama', 'Adventure']",52000000,en,Apollo 13,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1970, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",16.357,/oYUZHYMwNKnE1ef4WE5Hw2a9OAY.jpg,1995-06-30,355237933,140,['en'],Released,Apollo 13,7.442,4870,"['Imagine Entertainment', 'Universal Pictures', 'TF1 International']","Tom Hanks, Bill Paxton",Ron Howard,https://image.tmdb.org/t/p/original/oYUZHYMwNKnE1ef4WE5Hw2a9OAY.jpg
tt0114681,"['CA', 'GB', 'US']","['Drama', 'Comedy', 'Crime']",20000000,en,To Die For,"Suzanne Stone wants to be a world-famous news anchor and she is willing to do anything to get what she wants. What she lacks in intelligence, she makes up for in cold determination and diabolical wiles. As she pursues her goal with relentless focus, she is forced to destroy anything and anyone that may stand in her way, regardless of the ultimate cost or means necessary.",10.468,/aedhsShrlJVhLlwhtlmFJgR4Szs.jpg,1995-09-22,21284514,106,['en'],Released,To Die For,6.594,670,"['The Rank Organisation', 'Columbia Pictures']","Nicole Kidman, Matt Dillon",Gus Van Sant,https://image.tmdb.org/t/p/original/aedhsShrlJVhLlwhtlmFJgR4Szs.jpg
